op,scenario,latency_ns
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,42
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,41
erase,random,41
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,0
erase,random,41
erase,random,42
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,0
erase,random,0
erase,random,41
erase,random,42
erase,random,42
erase,random,0
erase,random,42
erase,random,0
erase,random,0
erase,random,42
erase,random,42
